city,latitude,longitude,name,province
The Dalles,45.60826,-121.20364,Burger King,OR
Payson,40.04483,-111.71787,Domino's Pizza,UT
Coos Bay,43.35771,-124.212504,Taco Bell,OR
Weirton,40.39231,-80.55033,Bob Evans,WV
Sutton,38.700324,-80.663555,Taco Bell,WV
Sutton,38.70095,-80.66326,McDonald's,WV
Welch,37.43409,-81.57526,McDonald's,WV
Lewistown,40.61586,-77.56738,KFC,PA
Lewistown,40.595399,-77.57216,Burger King,PA
Lewisburg,40.9613,-76.8926,KFC,PA
Lewisburg,40.97024,-76.89346,Wendy's,PA
Lewisburg,40.9656,-76.89196,Burger King,PA
Mifflinburg,40.921585,-77.035668,McDonald's,PA
Lewisburg,40.980371,-76.885264,McDonald's,PA
North Baltimore,41.172619,-83.637734,McDonald's,OH
Toledo,41.649641,-83.521447,Burger King,OH
Seaside,45.99216,-123.92045,McDonald's,OR
Toledo,41.638175,-83.664541,Burger King,OH
Sterling,39.0348,-77.3977,Baja Fresh,VA
Mustang,35.3921,-97.7218,McDonald's,OK
Bellevue,41.15894,-95.94483,Don & Millie's,NE
Santa Maria,34.9224,-120.4325,El Pollo Loco,CA
Williamsburg,37.2731,-76.6832,McDonald's,VA
Hampton,37.047054,-76.392003,Burger King,VA
Zanesville,39.97244,-82.01162,McDonald's,OH
Zanesville,39.9645,-82.0096,KFC,OH
Oklahoma City,35.39508,-97.56609,Waffle House,OK
Cut Bank,48.635608,-112.330932,Subway,MT
Bluefield,37.2648,-81.2357,Hardee's,WV
Bowling Green,38.048374,-77.356995,McDonald's,VA
Cushing,35.9848,-96.7641,KFC,OK
Richlands,37.094144,-81.810756,Wendy's,VA
Richlands,37.09418,-81.81039,Burger King,VA
Glen Allen,37.65308,-77.611933,Burger King,VA
Daytona Beach,29.222,-81.0489,Checkers,FL
Mannford,36.127373,-96.3549,Sonic Drive-In,OK
Kerrville,30.0493,-99.1383,Burger King,TX
Culpeper,38.476282,-77.994983,Taco Bell,VA
Culpeper,38.481608,-77.978551,Arby's,VA
Port Orange,29.127451,-81.004535,Burger King,FL
Vicksburg,32.3301,-90.8585,KFC,AL
Daytona Beach,29.1521,-80.9697,Burger King,FL
Covington,37.7736,-79.9673,McDonald's,VA
Covington,37.777,-79.9919,Arby's,VA
Covington,37.77902,-79.99123,Wendy's,VA
Covington,37.7817,-79.9912,KFC,VA
Madison Heights,37.480953,-79.0755,Hardee's,VA
Newberry,34.28214,-81.591514,Bojangles' Famous Chicken 'n Biscuits,SC
Belle Fourche,44.66255,-103.85498,Subway,SD
Belle Fourche,44.6553,-103.8574,Hardee's,SD
Chamberlain,43.7971,-99.3359,Taco John's,SD
Broken Bow,34.02188,-94.73898,McDonald's,OK
Broken Bow,34.019279,-94.73905,Arby's,OK
Roanoke,37.341128,-79.96856,Bojangles' Famous Chicken 'n Biscuits,VA
Hillsboro,39.22952,-83.6104,McDonald's,OH
Hillsboro,39.21338,-83.60817,Wendy's,OH
Claremore,36.31668,-95.62493,McDonald's,OK
Bristow,35.8308,-96.3934,KFC,OK
Lawton,34.62369,-98.43254,Burger King,OK
Monticello,41.6664,-74.6745,McDonald's,NY
Westerly,41.356069,-71.804727,Wendy's,RI
Bellevue,47.573801,-122.169367,Old Country Buffet,WA
Rice Lake,45.4725,-91.7532,Arby's,WI
Stevens Point,44.53078,-89.57445,Taco Bell,WI
Stevens Point,44.5056,-89.5671,Arby's,WI
Mansfield,41.77764,-77.0714,Wendy's,PA
Mansfield,41.77553,-77.07171,Arby's,PA
Mansfield,41.78134,-77.07019,Taco Bell,PA
Ocean City,38.35819,-75.07419,Tommy's Sub Shop,MD
Virginia Beach,36.79924,-76.17752,Burger King,VA
Salt Lake City,40.66661,-111.83951,Domino's Pizza,UT
Kennewick,46.20994,-119.22358,Jimmy John's,WA
Gainesville,38.7993,-77.6289,Roy Rogers,VA
Crockett,31.3279,-95.4402,Taco Bell,TX
Tuba City,36.129706,-111.239365,Taco Bell,AZ
Middletown,39.03522,-78.27072,McDonald's,VA
Danville,36.5997,-79.4171,Sonic Drive-In,VA
Saint Paul,44.98465,-92.968124,Hardee's,MN
Rancho Santa Margarita,33.6283,-117.6138,KFC,CA
Milwaukee,43.112852,-87.916195,Arby's,WI
Salt Lake City,40.66959,-111.93904,Del Taco,UT
Concord,35.4378,-80.6051,Chick-fil-A,NC
Everett,47.8823,-122.2372,KFC,WA
Old Bridge,40.450336,-74.29858,KFC,NJ
West Palm Beach,26.6507,-80.1492,KFC,FL
West Palm Beach,26.6824,-80.2306,KFC,FL
Sheridan,44.77405,-106.94419,Jimmy John's,WY
Sheridan,44.78021,-106.94035,Subway,WY
Cheyenne,41.15971,-104.79919,Taco Bell,WY
Winder,33.98937,-83.71989,Captain D's,GA
Lexington,37.77948,-79.43546,Arby's,VA
Lexington,37.7792,-79.4365,Wendy's,VA
Marion,36.8396,-81.5078,KFC,VA
Marion,36.8416,-81.50661,Long John Silver's,VA
Marion,36.837607,-81.515168,Hardee's,VA
Marion,36.842598,-81.50504,Arby's,VA
Marion,36.839738,-81.508281,Wendy's,VA
Memphis,35.048937,-89.798222,Checkers,TN
Romulus,42.23829,-83.32703,Checkers,MI
Medford,45.14024,-90.33291,McDonald's,WI
Medford,45.138819,-90.333204,Hardee's,WI
Smyrna,33.89404,-84.53855,Checkers,GA
Statesboro,32.43793,-81.76179,Checkers,GA
Mountain Top,41.1435,-75.9005,McDonald's,PA
Arlington,38.852334,-77.042482,Five Guys,VA
Clarks Summit,41.4872,-75.6955,Wendy's,PA
Brookville,41.166528,-79.097266,Arby's,PA
Tunkhannock,41.526016,-75.95031,Burger King,PA
Santa Maria,34.92111,-120.436295,Carl's Jr.,CA
Media,39.91581,-75.38519,Wendy's,PA
Turlock,37.492303,-120.872609,Taco Bell,CA
Modesto,37.6883,-121.0113,Jack in the Box,CA
Waupaca,44.35742,-89.10863,Arby's,WI
Grundy,37.2832,-82.1177,Hardee's,VA
Hillsville,36.747828,-80.764376,McDonald's,VA
Hillsville,36.762923,-80.734724,Hardee's,VA
Placerville,38.7309,-120.7881,McDonald's,CA
Patterson,37.4645,-121.14104,McDonald's,CA
Lexington,37.7783,-79.4355,KFC,VA
Paso Robles,35.6428,-120.6865,McDonald's,CA
Kettleman City,35.9893,-119.9592,Taco Bell,CA
Henrico,37.5169,-77.3489,KFC,VA
Amory,33.99197,-88.49107,Domino's Pizza,MS
York,39.960487,-76.726687,McDonald's,PA
Enola,40.305639,-76.925332,Wendy's,PA
Porterville,36.080353,-119.042232,Jack in the Box,CA
Providence,41.8419,-71.4075,KFC,RI
Paso Robles,35.638216,-120.692375,Jack in the Box,CA
Swansea,41.7694,-71.2642,McDonald's,MA
Saint George,33.1949,-80.6032,Waffle House,SC
Conway,33.8474,-79.0655,McDonald's,SC
Murrells Inlet,33.5847,-79.0131,McDonald's,SC
Santa Maria,34.918481,-120.435907,Jack in the Box,CA
Santa Maria,34.953543,-120.41833,Jack in the Box,CA
Redding,40.569552,-122.359297,Taco Bell,CA
Goleta,34.41199,-119.85745,Domino's Pizza,CA
Sanger,36.71191,-119.5574,McDonald's,CA
Columbia,34.0128,-81.017,KFC,SC
Buellton,34.612093,-120.189102,Taco Bell,CA
Lexington,34.0134,-81.1534,Hardee's,SC
Slidell,30.3178,-89.8252,Krystal,LA
South Pittsburg,35.04254,-85.68829,Krystal,TN
Chicago,41.89838,-87.63753,BIG & little's Restaurant,IL
Columbia,33.974066,-80.957242,Hardee's,SC
Columbia,34.0553,-80.9477,KFC,SC
Santa Maria,34.92609,-120.436657,Taco Bell,CA
Columbia,34.0843,-80.9376,Waffle House,SC
Batesburg,33.909552,-81.531756,McDonald's,SC
Camden,34.250161,-80.644851,Arby's,SC
Waynesboro,33.10469,-82.02287,Burger King,GA
Longmont,40.158592,-104.981604,Arby's,CO
Longmont,40.2013,-105.1032,SONIC Drive In,CO
North Charleston,32.9138,-80.1083,McDonald's,SC
Ladson,32.9993,-80.0915,McDonald's,SC
North Charleston,32.88626,-80.06793,Burger King,SC
North Charleston,32.85431,-80.01976,Burger King,SC
Charleston,32.9333,-80.0372,Five Guys,SC
Hartsville,36.39974,-86.16198,McDonald's,TN
Valley,32.845372,-85.18188,Krystal,AL
Bluffton,32.24553,-80.97804,Wendy's,SC
Ridgeland,32.47633,-80.96892,McDonald's,SC
Gilbert,33.30723,-111.7562,Raising Cane's Chicken Fingers,AZ
Spartanburg,34.922314,-81.985114,Arby's,SC
Ashland City,36.2696,-87.0589,SONIC Drive In,TN
Landrum,35.180476,-82.16137,Bojangles' Famous Chicken 'n Biscuits,SC
Murfreesboro,35.81894,-86.39554,Wendy's,TN
Nashville,36.1013,-86.8176,McDonald's,TN
Ashland City,36.270941,-87.059797,Taco Bell,TN
Florence,34.1829,-79.8187,SONIC Drive In,SC
Racine,42.73211,-87.79951,McDonald's,WI
Bartonsville,41.00342,-75.26886,Sonic Drive-In,PA
Rapid City,44.062172,-103.231761,Arby's,SD
Groton,41.3678,-72.0641,Five Guys,CT
Maryville,35.7518,-83.9988,McDonald's,TN
Knoxville,35.93005,-84.03183,QDOBA Mexican Eats,TN
Oak Ridge,36.015703,-84.250773,Krystal,TN
New Braunfels,29.6852,-98.1249,McDonald's,TX
Houston,29.74062,-95.46134,McDonald's,TX
Houston,29.74062,-95.46134,Taco Bell,TX
Albuquerque,35.13701,-106.6411,McDonald's,NM
North Charleston,32.863849,-80.050168,Taco Bell,SC
Fort Lauderdale,26.1686,-80.2031,KFC,FL
Saint Paul,44.99231,-93.0243,SUBWAY,MN
Ashland,38.46914,-82.62167,Captain D's,KY
New Braunfels,29.71614,-98.16039,Whataburger,TX
Jackson,32.32638,-90.19321,Captain D's,AL
Kansas City,39.21927,-94.57663,Captain D's,MO
Leeds,33.56207,-86.5222,Captain D's,AL
Twin Falls,42.57659,-114.46079,Cafe Rio,ID
Rolla,37.946241,-91.778376,Arby's,MO
Roosevelt,40.301537,-109.989418,Arby's,UT
Ogden,41.17693,-111.94942,Carl's Jr.,UT
Ridgecrest,35.619678,-117.669923,Carl's Jr.,CA
Pahrump,36.2126,-115.9911,Carl's Jr.,NV
Placerville,38.722706,-120.831145,Carl's Jr.,CA
Mammoth Lakes,37.639652,-118.96635,Carl's Jr.,CA
Sacramento,38.595821,-121.41111,Carl's Jr.,CA
San Marcos,29.8547,-97.95443,Carl's Jr.,TX
North Little Rock,34.80397,-92.25282,Captain D's,AR
Arkadelphia,34.12285,-93.06382,Arby's,AR
Ashtabula,41.863933,-80.796543,Arby's,OH
Atmore,31.00617,-87.49368,Arby's,AL
Atlanta,33.7579,-84.3943,Arby's,GA
Auburn,42.2028,-71.8385,Arby's,MA
Pittston,41.306618,-75.763176,Arby's,PA
Pryor,36.30111,-95.3209,Arby's,OK
Denver,39.7406,-105.0784,Jimmy John's,CO
Sierra Vista,31.555,-110.27806,Arby's,AZ
Sidney,41.11672,-102.95031,Arby's,NE
Shreveport,32.397816,-93.749316,Arby's,LA
Bastrop,30.11186,-97.35133,Carl's Jr,TX
South Hill,36.70848,-78.10693,Arby's,VA
Springdale,36.17601,-94.13946,Arby's,AR
Caldwell,43.66906,-116.68011,Carl's Jr.,ID
Colorado Springs,38.83852,-104.82187,Carl's Jr.,CO
Cottage Grove,43.787,-123.0539,Carl's Jr.,OR
Fairbanks,64.83544,-147.8117,Carl's Jr,AK
Cambridge,45.572166,-93.194886,Arby's,MN
Brewton,31.10098,-87.07676,Arby's,AL
Benson,35.375225,-78.5396,Char-Grill,NC
Lompoc,36.5602,-119.384,Burger King,CA
Reno,39.55688,-119.78214,Quiznos,NV
Auburn,38.9216,-121.057,KFC,CA
Pleasanton,37.678,-121.8746,KFC,CA
Fort Worth,32.85,-97.2631,Crispy Chicken & Seafood,TX
Greenfield,39.80704,-85.77044,KFC,IN
Indianapolis,39.92691,-86.15693,Arby's,IN
Kent,47.441,-122.2216,Jack in the Box,WA
Albuquerque,35.119498,-106.645484,Wendy's,NM
Frederick,39.4195,-77.4508,KFC,MD
Norcross,33.9671,-84.2571,KFC,GA
Antioch,42.471085,-88.094376,KFC,IL
Capitol Heights,38.8891,-76.86373,Taco Bell,MD
Joliet,41.5256,-88.1242,KFC,IL
Lenexa,38.955,-94.7237,KFC,KS
Chesterfield,38.6473,-90.5656,Five Guys,MO
Superior,46.6936,-92.1047,Arby's,WI
Becker,45.3845,-93.8626,McDonalds,MN
Grand Rapids,42.98555,-85.698127,Burger King,MI
Saint Paul,45.079872,-93.050377,Burger King,MN
Anoka,45.206881,-93.403203,Taco Bell,MN
Saint Cloud,45.55867,-94.15746,Toppers Pizza,MN
Nisswa,46.50043,-94.29945,Wendy's,MN
Pelham,33.3349,-86.7817,KFC,AL
Pelham,33.335034,-86.78361,Wendy's,AL
Pell City,33.59405,-86.28229,McDonald's,AL
Pompano Beach,26.228072,-80.226911,McDonald's,FL
Baraboo,43.5743,-89.77635,Jimmy John's,WI
Birmingham,33.37949,-86.80468,McDonalds,AL
Pell City,33.594268,-86.283267,Taco Bell,AL
Gurnee,42.3856,-87.96526,Chick-fil-A,IL
Pell City,33.6098,-86.2805,Arby's,AL
Chesaning,43.18884,-84.13187,Burger King,MI
Gadsden,34.010557,-85.988423,Arby's,AL
Maumelle,34.8836,-92.3853,KFC,AR
Pompano Beach,26.30021,-80.278689,McDonald's,FL
Traverse City,44.7638,-85.6061,KFC,MI
North Little Rock,34.788613,-92.213885,Rally's,AR
Traverse City,44.67377,-85.65734,Burger King,MI
Traverse City,44.74646,-85.52878,Burger King,MI
Traverse City,44.76388,-85.59616,Burger King,MI
Midland,43.6141,-84.2142,Taco Bell,MI
Columbus,32.5385,-84.8769,Mcdonald's,GA
Muskegon,43.294913,-86.203138,Burger King,MI
Muskegon,43.234168,-86.208448,Burger King,MI
Muskegon,43.154121,-86.198109,Burger King,MI
Muskegon,43.188635,-86.263502,Burger King,MI
Traverse City,44.76384,-85.6043,Taco Bell,MI
Hallandale,25.9846,-80.1593,KFC,FL
Longmont,40.160215,-104.982698,Taco Bell,CO
Bemidji,47.490635,-94.89198,Arby's,MN
Bemidji,47.49112,-94.89392,Jimmy John's,MN
Tucson,32.24878,-110.84971,Chick-fil-A,AZ
Stone Mountain,33.80372,-84.19256,Burger King,GA
Mankato,44.179536,-94.033149,Culver's,MN
Atlanta,33.92372,-84.31405,Burger King,GA
Mankato,44.15981,-94.01404,Topper's Pizza,MN
La Quinta,33.717074,-116.295454,Del Taco,CA
Palm Desert,33.79768,-116.38755,Del Taco,CA
Oxon Hill,38.804676,-76.9784,Burger King,MD
Coachella,33.7,-116.2143,McDonalds,CA
College Park,38.994809,-76.932189,Burger King,MD
Fredericksburg,38.2958,-77.51256,Burger King,VA
Joplin,37.0835,-94.5318,SONIC Drive In,MO
Joplin,37.084,-94.5308,Wendy's,MO
Joplin,37.08682,-94.47706,Jimmy John's,MO
Tupelo,34.25523,-88.74444,Wendy's,MS
Tupelo,34.2551,-88.7459,McDonald's,MS
Tupelo,34.2539,-88.7506,Krystal,MS
Arnold,38.446,-90.3737,Fazoli's,MO
Saint Clair Shores,42.5002,-82.8979,KFC,MI
O Fallon,38.8025,-90.7207,Lion's Choice,MO
Overland Park,38.924430267,-94.726520754,Chick-fil-A,KS
Palmdale,34.601,-118.1432,Popeyes Chicken & Biscuits,CA
Jefferson City,38.5841,-92.2534,Wendy's,MO
Jefferson City,38.581044,-92.224445,Arby's,MO
Saint Louis,38.7003,-90.4438,McDonald's,MO
Warrenton,38.8231,-91.1389,McDonald's,MO
Bolivar,37.5903,-93.4008,Kum & Go,MO
Springfield,37.18073,-93.23604,SONIC Drive In,MO
Collinsville,38.69097,-89.984712,Taco Bell,IL
Saint Charles,38.7712,-90.49274,Subway,MO
Edwardsville,38.81162,-89.95296,Subway,IL
Pittsburgh,40.53965,-79.82945,KFC,PA
Jacksonville,30.28653,-81.98267,McDonald's,FL
Jerseyville,39.11037,-90.31933,McDonald's,IL
Bethalto,38.9013,-90.0576,McDonald's,IL
Arvada,39.82713,-105.05525,Culver's,CO
Wilmington,34.22461,-77.86808,Chick-Fil-A,NC
Leland,34.23443,-78.000541,Hardee's,NC
Gulfport,30.44696,-89.03222,McDonald's,AL
Santa Ana,33.7385,-117.9205,McDonald's,CA
Georgetown,38.862697,-83.891758,Long John Silver's,OH
Hannibal,39.7198,-91.392,Long John Silver's,MO
Jasper,38.42707,-86.93798,Long John Silver's,IN
San Pablo,37.9567,-122.3375,KFC,CA
Lompoc,34.6469,-120.458,Jack in the Box,CA
York,34.985342,-81.215627,Bojangles' Famous Chicken 'n Biscuits,SC
Citrus Heights,38.6649,-121.2715,McDonald's,CA
Memphis,35.0508,-89.8303,Fazoli's,TN
Minneapolis,45.0601,-93.2478,KFC,MN
Denver,39.7402,-105.1124,KFC,CO
Memphis,35.06926,-89.86544,Burger King,TN
Memphis,35.02149,-90.00705,Burger King,TN
Memphis,35.10794,-89.93045,Burger King,TN
Gastonia,35.26691,-81.13335,Arby's,NC
Modesto,37.645009,-120.993578,Jack in the Box,CA
Patterson,37.465468,-121.175461,Jack in the Box,CA
Warrenton,38.72275,-77.80622,KFC,VA
Fort Worth,32.78457,-97.38285,KFC,TX
Mount Carmel,38.41445,-87.76903,Long John Silver's,IL
Vandalia,38.98118,-89.097855,Long John Silver's,IL
Palm Harbor,28.0771,-82.7392,KFC,FL
New Stanton,40.2178,-79.6105,McDonald's,PA
Irwin,40.3321,-79.7422,McDonald's,PA
Griffin,33.2699,-84.28973,KFC,GA
Kutztown,40.536043,-75.734575,Arby's,PA
Medford,42.3471,-122.8742,Taco Delight,OR
Georgetown,38.21316,-84.54387,Arby's,KY
Murfreesboro,35.8734,-86.385,KFC,TN
Greensboro,36.00842,-79.836987,Arby's,NC
Arnold,38.44031,-90.37339,Raising Cane's Chicken Fingers,MO
Belmont,35.2552,-81.0263,Arby's,NC
Reno,39.528222,-119.882093,Jimmy John's,NV
Paso Robles,35.6462,-120.6578,Jack in the Box,CA
Massillon,40.7994,-81.5111,Arby's,OH
Pomeroy,39.02534,-82.03719,KFC,OH
Murfreesboro,35.8468,-86.4313,KFC,TN
Atwater,37.3433,-120.6151,McDonalds,CA
Traverse City,44.69117,-85.65743,KFC,MI
Mason City,43.14806,-93.23057,Jimmy John's,IA
Arkadelphia,34.12016,-93.05733,KFC,AR
Libertyville,42.29509,-87.95557,Jimmy John's,IL
Henderson,36.042645,-115.117035,Jimmy John's,NV
Hudson,44.966263,-92.721212,Jimmy John's,WI
Waynesboro,33.1053,-82.024,KFC,GA
Johnson City,36.31155,-82.38916,Jimmy John's,TN
Menomonie,44.89754,-91.93248,Jimmy John's,WI
Mesquite,32.81036,-96.61502,Jimmy John's,TX
Mobile,30.69095,-88.04084,Jimmy John's,AL
Monticello,45.29521,-93.79988,Jimmy John's,MN
Mount Vernon,38.311275,-88.9609,Jimmy John's,IL
Bloomington,40.4844,-88.94902,KFC,IL
Bloomington,40.48317,-89.01937,KFC,IL
Blue Springs,39.0205,-94.19374,KFC,MO
Bluffton,40.74724,-85.17027,KFC,IN
Brattleboro,42.88168,-72.55782,KFC,VT
Fort Worth,32.823486,-97.06024,Jimmy John's,TX
Hastings,40.58491,-98.38851,Jimmy John's,NE
Indianola,41.37004,-93.55905,Jimmy John's,IA
Oswego,43.46201,-76.48117,KFC,NY
Osceola,41.02494,-93.79694,KFC,IA
Staunton,38.137,-79.0467,KFC,VA
Tazewell,36.4484,-83.5735,KFC,TN
Pekin,40.62521,-89.62079,KFC,IL
Milwaukee,43.01969,-87.967445,KFC,WI
Minden,32.6232,-93.257,KFC,LA
Winnsboro,34.36832,-81.10093,KFC,SC
Park Hills,37.83639,-90.48559,KFC,MO
Bedford,38.86233,-86.5198,KFC,IN
Belleville,42.2144,-83.5427,KFC,MI
Cincinnati,39.29201,-84.31007,KFC,OH
Cleveland,33.74103,-90.71534,KFC,MS
Chesterfield,37.37221,-77.5022,KFC,VA
Chicago,41.96943,-87.654971,KFC,IL
Cincinnati,39.242,-84.5454,KFC,OH
Snohomish,47.92626,-122.09751,KFC,WA
South Hill,36.7209,-78.1183,KFC,VA
South Bend,41.7299,-86.2898,KFC,IN
Ellisville,31.60912,-89.20184,KFC,AL
Fayetteville,35.06631,-78.90055,Kfc,NC
Wheatland,42.04835,-104.96275,Burger King,WY
Wilkes Barre,41.2497,-75.81464,Burger King,PA
Wilmington,41.30441,-88.1601,Burger King,IL
Buda,30.08757,-97.82224,KFC,TX
Cathedral City,33.81505,-116.45802,KFC,CA
North Platte,41.119743,-100.75955,Jimmy John's,NE
North Little Rock,34.78873,-92.22253,Jimmy John's,AR
Staunton,38.13783,-79.06677,Jimmy Johns,VA
Superior,46.72095,-92.09033,Jimmy John's,WI
Rexburg,43.82367,-111.7891,Jimmy John's,ID
Traverse City,44.7643,-85.59159,Jimmy John's,MI
Saint Charles,38.82156,-90.51447,Jimmy John's,MO
Twin Falls,42.56374,-114.46016,Jimmy John's,ID
Newport,39.084393,-84.48495,KFC,KY
Trinidad,37.17001,-104.51006,KFC / Taco Bell,CO
Chambersburg,39.96882,-77.63491,Kenny's Drive-In,PA
Liberty,29.9562,-95.0055,KFC,TX
Waterbury,41.56334,-73.010375,Arby's,CT
New Haven,41.33184,-72.97385,Burger King,CT
Farmington,41.726192,-72.76234,Wendy's,CT
Hartford,41.766508,-72.709338,Burger King,CT
Hartford,41.738328,-72.667099,Wendy's,CT
Colorado Springs,38.945493,-104.801681,Burger King,CO
West Palm Beach,26.6506,-80.1459,Pollo Tropical,FL
Lake Worth,26.6139,-80.2109,Burger King,FL
West Palm Beach,26.7081,-80.1518,Burger King,FL
West Palm Beach,26.6515,-80.1123,Burger King,FL
Jupiter,26.9416,-80.1918,Mcdonald's,FL
Wellington,26.6783,-80.2018,McDonalds,FL
Lakeland,27.9533,-81.9254,McDonald's,FL
Fort Lauderdale,26.137427,-80.124917,Burger King,FL
New Port Richey,28.2166,-82.6945,McDonald's,FL
Saint Petersburg,27.769937,-82.769296,McDonald's,FL
Hudson,28.3316,-82.6584,McDonald's,FL
New Port Richey,28.2217,-82.735,KFC,FL
Miami,25.747346,-80.314871,Burger King,FL
Tampa,28.0322,-82.4223,McDonald's,FL
Hollywood,26.00839,-80.27742,KFC,FL
Fort Lauderdale,26.10207,-80.14087,McDonald's,FL
Jacksonville,30.371543,-81.724224,Krystal,FL
Fort Lauderdale,26.0465,-80.2517,Burger King,FL
Melbourne,28.0356,-80.6678,Burger King,FL
Cincinnati,39.24411,-84.59499,Chick-fil-A,OH
Cincinnati,39.2485,-84.5959,White Castle,OH
Florence,38.99096,-84.65208,Jimmy John's,KY
Evanston,42.049573,-87.680379,Burger King,IL
Marion,42.0351,-91.553,McDonald's,IA
Altoona,41.65904,-93.49673,McDonald's,IA
Hollywood,25.9841,-80.2083,KFC,FL
West Deptford,39.82068,-75.09013,Arby's,NJ
Trenton,42.1408,-83.217,KFC,MI
Waterford,42.66001,-83.38581,Jimmy John's,MI
Atlanta,33.78006,-84.38811,Pita Pit,GA
Pompano Beach,26.2601,-80.0996,Pollo Tropical,FL
Pekin,40.565352,-89.636833,McDonald's,IL
Perry,36.28886,-97.32412,McDonald's,OK
Jacksonville,34.86752,-92.11802,McDonald's,AR
Jackson,43.47322,-110.78682,McDonald's,WY
Jackson,32.27338,-90.19158,McDonald's,AL
Newington,41.696556,-72.75655,"MOOYAH Burgers, Fries & Shakes",CT
Oakdale,30.81443,-92.66499,McDonald's,LA
North Versailles,40.386958,-79.827721,McDonald's,PA
Lonoke,34.80619,-91.88607,McDonald's,AR
Loogootee,38.67479,-86.91264,McDonald's,IN
Anchorage,61.203697,-149.74467,McDonald's,AK
Rockdale,30.64768,-97.01831,McDonald's,TX
Roosevelt,40.30226,-109.98212,McDonald's,UT
Williamsport,41.227374,-76.987329,McDonald's,PA
Huron,41.40663,-82.59233,McDonald's,OH
Plover,44.49541,-89.51668,McDonald's,WI
Willimantic,41.71712,-72.23403,McDonald's,CT
Pomeroy,39.02004,-82.04188,McDonald's,OH
Willoughby,41.62729,-81.4284,McDonald's,OH
Pittsburgh,40.464887,-79.8292,McDonald's,PA
Pittsfield,39.60684,-90.81266,McDonald's,IL
Pontotoc,34.2526,-89.01857,McDonald's,MS
Pontiac,40.87313,-88.64309,McDonald's,IL
Huntington,40.892688,-85.504043,McDonald's,IN
Indianapolis,39.666483,-86.098015,McDonald's,IN
Indianola,41.37215,-93.55905,McDonald's,IA
Indianapolis,39.8236,-86.23683,McDonald's,IN
Lake Ozark,38.19483,-92.64291,McDonald's,MO
Colchester,44.50412,-73.17974,McDonald's,VT
West Deptford,39.8374,-75.08859,McDonald's,NJ
Louisville,38.15745,-85.71216,Waffle House,KY
Centralia,38.5295,-89.1479,Wendy's,IL
Greenwood,39.5847,-86.1008,Long John Silver's,IN
North Hills,34.23007,-118.46727,KFC,CA
Roanoke Rapids,36.43289,-77.63654,McDonald's,NC
Roanoke Rapids,36.4325,-77.6348,Hardee's,NC
Roanoke Rapids,36.42488,-77.63228,Chick-Fil-A,NC
Roanoke Rapids,36.432534,-77.634273,Taco Bell,NC
Roanoke Rapids,36.433883,-77.637117,Wendy's,NC
Roanoke Rapids,36.4347,-77.63802,Burger King,NC
Saint Pauls,34.80965,-78.98403,Burger King,NC
Red Springs,34.81114,-79.17371,McDonald's,NC
Cincinnati,39.146979,-84.445654,Boston Market,OH
Rockingham,34.9242,-79.7548,Arby's,NC
Aberdeen,35.1535,-79.4154,KFC,NC
Spencer,35.693279,-80.425686,Bojangles' Famous Chicken 'n Biscuits,NC
Hickory,35.716,-81.3368,McDonald's,NC
Newington,41.683808,-72.710015,Boston Market,CT
Lawrence,42.67923,-71.13396,Boston Market,MA
Crestwood,41.65236,-87.73756,Boston Market,IL
Pittsburgh,40.455887,-79.941648,Boston Market,PA
Rocky Mount,35.9442,-77.7753,McDonald's,NC
West Hartford,41.754897,-72.766093,Boston Market,CT
New Bern,35.103709,-77.085322,Chick-fil-A,NC
Midway Park,34.732051,-77.350008,Taco Bell,NC
Altoona,41.65814,-93.50059,Burger King,IA
Aloha,45.49496,-122.87326,Burger King,OR
Burlington,36.071098,-79.494643,Bojangles' Famous Chicken 'n Biscuits,NC
Eden,36.488783,-79.739254,Taco Bell,NC
Locust,35.254967,-80.451759,Bojangles' Famous Chicken 'n Biscuits,NC
Albemarle,35.347539,-80.166738,Taco Bell,NC
Chambersburg,39.92084,-77.59563,Burger King,PA
Bloomington,40.49636,-88.95231,Burger King,IL
Albemarle,35.34399,-80.17131,Arby's,NC
